strategy_name,n,year,ticker,action,shares,price,realized_gain
Top_10_MarketCap,10,2023,AMZN,SELL,0.0033,151.94,0.39
Top_10_MarketCap,10,2023,GOOGL,SELL,0.0022,139.7,0.11
Top_10_MarketCap,10,2023,BRK.B,SELL,0.0007,356.66,0.18
Top_10_MarketCap,10,2023,JPM,SELL,0.0011,160.41,0.04
Top_10_MarketCap,10,2023,AAPL,SELL,0.0005,190.21,0.08
Top_10_MarketCap,10,2023,AMZN,SELL,0.0003,151.94,0.04
Top_10_MarketCap,10,2023,GOOGL,SELL,0.0002,139.7,0.01
Top_10_MarketCap,10,2023,JPM,SELL,0.0001,160.41,0.0
Top_10_MarketCap,10,2023,MSFT,BUY,0.1915,368.18,0.0
Top_10_MarketCap,10,2023,NVDA,BUY,202.7868,49.43,0.0
Top_10_MarketCap,10,2023,META,BUY,27.0,353.96,0.0
Top_10_MarketCap,10,2023,TSLA,BUY,24.2165,248.48,0.0
Top_10_MarketCap,10,2023,UNH,BUY,0.1843,526.47,0.0
Top_10_MarketCap,10,2024,NVDA,SELL,168.1733,134.09,17619.52
Top_10_MarketCap,10,2024,UNH,SELL,10.7571,505.86,35.53
Top_10_MarketCap,10,2024,META,SELL,1.7612,592.85,420.74
Top_10_MarketCap,10,2024,TSLA,SELL,0.8879,403.84,137.94
Top_10_MarketCap,10,2024,NVDA,SELL,7.5678,134.09,792.88
Top_10_MarketCap,10,2024,META,SELL,0.711,592.85,169.85
Top_10_MarketCap,10,2024,TSLA,SELL,0.6572,403.84,102.1
Top_10_MarketCap,10,2024,NVDA,SELL,0.4424,134.09,46.35
Top_10_MarketCap,10,2024,META,SELL,0.0416,592.85,9.93
Top_10_MarketCap,10,2024,TSLA,SELL,0.0384,403.84,5.97
Top_10_MarketCap,10,2024,NVDA,SELL,0.0259,134.09,2.71
Top_10_MarketCap,10,2024,META,SELL,0.0024,592.85,0.58
Top_10_MarketCap,10,2024,TSLA,SELL,0.0022,403.84,0.35
Top_10_MarketCap,10,2024,NVDA,SELL,0.0015,134.09,0.16
Top_10_MarketCap,10,2024,META,SELL,0.0001,592.85,0.03
Top_10_MarketCap,10,2024,TSLA,SELL,0.0001,403.84,0.02
Top_10_MarketCap,10,2024,AAPL,BUY,32.567,248.62,0.0
Top_10_MarketCap,10,2024,MSFT,BUY,10.6142,415.78,0.0
Top_10_MarketCap,10,2024,AMZN,BUY,4.5909,219.39,0.0
Top_10_MarketCap,10,2024,GOOGL,BUY,6.991,189.45,0.0
Top_10_MarketCap,10,2024,BRK.B,BUY,3.4845,453.28,0.0
Top_10_MarketCap,10,2024,AVGO,BUY,37.5777,228.9,0.0
Top_10_MarketCap,10,2024,JPM,BUY,1.6244,231.46,0.0
